id,attn1,attn2,practice_sim_1,practice_sim_2,practice_sim_3,practice_sim_4,pair,rating_num,order,q1,q2,q1_program,q2_program,q1_standard,q2_standard,similarity,dist_tree,sim_text,sim_text_standard,intersecting_functions12,intersecting_functions21,intersecting_arguments12,intersecting_arguments21,intersecting_all12,intersecting_all21
53,1,1,1,1,1,5,81,11,12,Does the purple monster have three legs?,Does the red monster have a square head and three legs?,(== (legs p) 3),(and (== (legs r) 3) (== (shape r) Square)),Does the purple monster have three legs?,Does the red monster have three legs and a square head?,2,5,0.8264407515525818,0.8383734226226807,0.5,1,0.3333333333333333,0.5,0.42857142857142855,0.75
53,1,1,1,1,1,5,37,12,21,Do the blue and purple monsters have more than one leg?,Does the purple monster have three legs?,(and (> (legs b) 1) (> (legs p) 1)),(== (legs p) 3),Do the blue monster and the purple monster both have more than one leg?,Does the purple monster have three legs?,5,6,0.8285225629806519,0.8423173427581787,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333
53,1,1,1,1,1,5,12,13,12,Does the red monster have one leg?,How many legs does the purple monster have?,(== (legs r) 1),(legs p),Does the red monster have one leg?,How many legs does the purple monster have?,3,2,0.7848266363143921,0.7848266363143921,1,0.5,0,0,0.5,0.25
53,1,1,1,1,1,5,65,14,21,How many monsters have a circle head?,How many legs does the purple monster have?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(legs p),How many monsters have a circle head?,How many legs does the purple monster have?,1,11,0.6032723188400269,0.6032723188400269,0,0,1,0.25,0.5,0.1111111111111111
53,1,1,1,1,1,5,54,15,21,How many legs does the red monster have?,How many monsters have a circle head?,(legs r),(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),How many legs does the red monster have?,How many monsters have a circle head?,1,11,0.6103970408439636,0.6103970408439636,0,0,0.25,1,0.1111111111111111,0.5
54,1,1,1,1,1,3,53,1,21,What is total number of legs between the blue and purple monster?,What shape is the purple monster's head?,(+ (legs b) (legs p)),(shape p),How many legs do the blue and purple monsters have combined?,What shape is the purple monster's head?,1,4,0.6290021538734436,0.613262414932251,0,0,1,0.5,0.5,0.25
54,1,1,1,1,1,3,92,2,12,Do all monsters with two legs have a circle heads?,How many monsters have two legs?,(all (map (lambda x0 (== (shape x0) Circle)) (legsObjects 2))),(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),Do all the two-legged monsters have a circle head?,How many monsters have two legs?,2,7,0.7491220831871033,0.713076114654541,0.4,0.4,0.25,0.5,0.3333333333333333,0.42857142857142855
54,1,1,1,1,1,3,7,3,12,Do most of the monsters in the box have square or round heads?,Does the blue monster have a square head?,(> (++ (map (lambda x0 (== (shape x0) Square)) (set b r p))) (++ (map (lambda x0 (== (shape x0) Circle)) (set b r p)))),(== (shape b) Square),Are there more monsters with square heads or circle heads?,Does the blue monster have a square head?,2,22,0.733221173286438,0.7524884939193726,1,0.3333333333333333,1,0.4,1,0.36363636363636365
54,1,1,1,1,1,3,95,4,12,Do the square headed monsters have more than one leg?,Do any of the monsters have a circle head?,(all (map (lambda x0 (> (legs x0) 1)) (shapeObjects Square))),(any (map (lambda x0 (== (shape x0) Circle)) (set b r p))),Do all the square-headed monsters have more than one leg?,Do any of the monsters have a circle head?,2,8,0.651179850101471,0.6250067949295044,0.2,0.2,0,0,0.1111111111111111,0.14285714285714285
54,1,1,1,1,1,3,11,5,21,What shape is the blue monster's head?,How many monsters have two legs?,(shape b),(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),What shape is the blue monster's head?,How many monsters have two legs?,1,11,0.5451770424842834,0.5451770424842834,0,0,0.25,1,0.1111111111111111,0.5
54,1,1,1,1,1,3,29,6,21,How many monsters have circle heads?,How many monsters have square heads?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many monsters have a circle head?,How many monsters have a square head?,4,0,0.8381568789482117,0.8565942645072937,1,1,0.75,0.75,0.8888888888888888,0.8888888888888888
54,1,1,1,1,1,3,61,7,12,Does the head shape have corners?,How many monsters have a circle head and two legs?,(== (shape r) Square),(++ (map (lambda x0 (and (== (legs x0) 2) (== (shape x0) Circle))) (set b r p))),Does the red monster have a square head?,How many monsters have two legs and a circle head?,2,14,0.45619910955429077,0.6602686643600464,0.2857142857142857,1,0.2,0.5,0.25,0.75
54,1,1,1,1,1,3,39,8,21,How many monsters have square heads?,What head does the red thing have?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(shape r),How many monsters have a square head?,What shape is the red monster's head?,2,11,0.4464091360569,0.7074099779129028,1,0.2,1,0.25,1,0.2222222222222222
54,1,1,1,1,1,3,45,9,12,How many monsters have a plural amount of legs?,Does the red monster have a circle head?,(++ (map (lambda x0 (> (legs x0) 1)) (set b r p))),(== (shape r) Circle),How many monsters have more than one leg?,Does the red monster have a circle head?,1,12,0.46755433082580566,0.48772740364074707,0,0,0.5,0.25,0.25,0.1111111111111111
54,1,1,1,1,1,3,24,10,12,How many monsters have a round head?,How many monsters have two legs?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),How many monsters have a circle head?,How many monsters have two legs?,2,2,0.7012515664100647,0.7016270160675049,0.8,0.8,0.75,0.75,0.7777777777777778,0.7777777777777778
54,1,1,1,1,1,3,80,11,12,How many monsters have round heads?,Is the red monster the same as the purple monster with two legs and a square head?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(and (== (legs r) 2) (== (shape r) Square)),How many monsters have a circle head?,Does the red monster have two legs and a square head?,1,11,0.5780537128448486,0.6416802406311035,0.5,0.4,0.3333333333333333,0.25,0.42857142857142855,0.3333333333333333
54,1,1,1,1,1,3,23,12,12,Does the blue and red monster have the same head as the purple?,How many circle headed monsters are there?,(=== (map (lambda x0 (shape x0)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),Do all the monsters have the same head shape?,How many monsters have a circle head?,2,3,0.5179398059844971,0.7607579231262207,0.6,0.75,0.75,1,0.6666666666666666,0.8571428571428571
54,1,1,1,1,1,3,37,13,21,Do the blue and purple monsters have more than one leg?,Does the purple monster have three legs?,(and (> (legs b) 1) (> (legs p) 1)),(== (legs p) 3),Do the blue monster and the purple monster both have more than one leg?,Does the purple monster have three legs?,5,6,0.8285225629806519,0.8423173427581787,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333
54,1,1,1,1,1,3,38,14,12,What kind of head does the purple monster have?,Do any of the monsters have two legs?,(shape p),(any (map (lambda x0 (== (legs x0) 2)) (set b r p))),What shape is the purple monster's head?,Do any of the monsters have two legs?,1,11,0.5177668929100037,0.5296922922134399,0,0,0.25,1,0.1111111111111111,0.5
54,1,1,1,1,1,3,1,15,12,How many legs does purple have?,How many monsters have one foots?,(legs p),(++ (map (lambda x0 (== (legs x0) 1)) (set b r p))),How many legs does the purple monster have?,How many monsters have one leg?,4,11,0.5326904058456421,0.8165104389190674,0.2,1,0.25,1,0.2222222222222222,1
55,1,1,1,1,3,4,46,1,21,Is there any monster with more than one leg?,Does the monster with the square head have two three or one leg?,(any (map (lambda x0 (> (legs x0) 1)) (set b r p))),(legs b),Do any of the monsters have more than one leg?,How many legs does the blue monster have?,4,11,0.7928293943405151,0.7664248943328857,1,0.2,1,0.25,1,0.2222222222222222
55,1,1,1,1,3,4,43,2,21,What shape is the purple monsters head?,Which shape is the blue monster's head?,(shape p),(shape b),What shape is the purple monster's head?,What shape is the blue monster's head?,4,0,0.8560779094696045,0.8917962312698364,1,1,0,0,0.5,0.5
55,1,1,1,1,3,4,81,3,21,Does the purple monster have three legs?,Does the red monster have a square head and three legs?,(== (legs p) 3),(and (== (legs r) 3) (== (shape r) Square)),Does the purple monster have three legs?,Does the red monster have three legs and a square head?,2,5,0.8264407515525818,0.8383734226226807,0.5,1,0.3333333333333333,0.5,0.42857142857142855,0.75
55,1,1,1,1,3,4,74,4,21,How many legs does the purple monster have?,Does the purple monster have two legs?,(legs p),(== (legs p) 2),How many legs does the purple monster have?,Does the purple monster have two legs?,6,2,0.9023199081420898,0.9023199081420898,0.5,1,0.5,1,0.5,1
55,1,1,1,1,3,4,89,5,12,How many legs does the red monster have?,What shape head does the purple monster have?,(legs r),(shape p),How many legs does the red monster have?,What shape is the purple monster's head?,1,1,0.6033034920692444,0.5962030291557312,0,0,0,0,0,0
55,1,1,1,1,3,4,28,6,21,How many legs does the purple monster have?,Does the blue monster have a circle head?,(legs p),(== (shape b) Circle),How many legs does the purple monster have?,Does the blue monster have a circle head?,1,3,0.5574324131011963,0.5574324131011963,0,0,0,0,0,0
55,1,1,1,1,3,4,97,7,21,How many legs does the purple monster have?,What head does a red monster have?,(legs p),(shape r),How many legs does the purple monster have?,What shape is the red monster's head?,1,1,0.592643678188324,0.5984600782394409,0,0,0,0,0,0
55,1,1,1,1,3,4,23,8,21,Does the blue and red monster have the same head as the purple?,How many circle headed monsters are there?,(=== (map (lambda x0 (shape x0)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),Do all the monsters have the same head shape?,How many monsters have a circle head?,3,3,0.5179398059844971,0.7607579231262207,0.6,0.75,0.75,1,0.6666666666666666,0.8571428571428571
55,1,1,1,1,3,4,91,9,12,Do all the monsters have the same shape head?,Is the red one circle?,(=== (map (lambda x0 (shape x0)) (set b r p))),(== (shape r) Circle),Do all the monsters have the same head shape?,Does the red monster have a circle head?,3,9,0.328628808259964,0.7066839933395386,0.5,0.25,0.5,0.3333333333333333,0.5,0.2857142857142857
55,1,1,1,1,3,4,11,10,21,What shape is the blue monster's head?,How many monsters have two legs?,(shape b),(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),What shape is the blue monster's head?,How many monsters have two legs?,1,11,0.5451770424842834,0.5451770424842834,0,0,0.25,1,0.1111111111111111,0.5
55,1,1,1,1,3,4,58,11,12,Does the purple one have one leg?,How many monsters have square heads?,(== (legs p) 1),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),Does the purple monster have one leg?,How many monsters have a square head?,1,11,0.23167628049850464,0.5023806095123291,0.2,0.5,0.25,0.5,0.2222222222222222,0.5
55,1,1,1,1,3,4,35,12,21,Is the purple head a square?,Does the blue monster have more legs than the purple monster?,(== (shape p) Square),(> (legs b) (legs p)),Does the purple monster have a square head?,Does the blue monster have more legs than the purple monster?,1,4,0.44000115990638733,0.6759457588195801,0,0,0.5,0.5,0.25,0.25
55,1,1,1,1,3,4,49,13,12,How many square heads?,What shape is the red monster's head?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(shape r),How many monsters have a square head?,What shape is the red monster's head?,2,11,0.4723742604255676,0.7074099779129028,1,0.2,1,0.25,1,0.2222222222222222
55,1,1,1,1,3,4,67,14,12,Is the purple monsters head a circle?,How many monsters in the box have three legs?,(== (shape p) Circle),(++ (map (lambda x0 (== (legs x0) 3)) (set b r p))),Does the purple monster have a circle head?,How many monsters have three legs?,1,11,0.5023682713508606,0.5015089511871338,0.2,0.5,0.25,0.5,0.2222222222222222,0.5
55,1,1,1,1,3,4,37,15,21,Do the blue and purple monsters have more than one leg?,Does the purple monster have three legs?,(and (> (legs b) 1) (> (legs p) 1)),(== (legs p) 3),Do the blue monster and the purple monster both have more than one leg?,Does the purple monster have three legs?,2,6,0.8285225629806519,0.8423173427581787,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333
56,1,1,1,1,4,4,64,1,21,How many monsters have one leg?,How many monsters in the box have a round head?,(++ (map (lambda x0 (== (legs x0) 1)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),How many monsters have one leg?,How many monsters have a circle head?,1,2,0.6463034152984619,0.6764651536941528,0.8,0.8,0.75,0.75,0.7777777777777778,0.7777777777777778
56,1,1,1,1,4,4,71,2,21,Are the purple and blue monsters head the same shape?,Is the blue monsters head the same shape as the purple monster's head?,(== (shape p) (shape b)),(== (shape b) (shape p)),Is the purple monster's head the same shape as the blue monster's head?,Is the blue monster's head the same shape as the purple monster's head?,6,0,0.9692419767379761,0.9957899451255798,1,1,1,1,1,1
56,1,1,1,1,4,4,17,3,12,How many legs in total do all three monsters have combined?,Do the red monster and blue monster have the same shape of heads?,(++ (map (lambda x0 (legs x0)) (set b r p))),(== (shape r) (shape b)),How many legs do all the monsters have combined together?,Is the red monster's head the same shape as the blue monster's head?,1,9,0.5279790163040161,0.4764389991760254,0,0,1,0.6666666666666666,0.5,0.2857142857142857
56,1,1,1,1,4,4,43,4,21,What shape is the purple monsters head?,Which shape is the blue monster's head?,(shape p),(shape b),What shape is the purple monster's head?,What shape is the blue monster's head?,4,0,0.8560779094696045,0.8917962312698364,1,1,0,0,0.5,0.5
56,1,1,1,1,4,4,25,5,12,Are the heads and legs all the same?,How many legs does the purple monster have?,(and (=== (map (lambda x0 (legs x0)) (set b r p))) (=== (map (lambda x0 (shape x0)) (set b r p)))),(legs p),Do all the monsters have the same number of legs and the same head shape?,How many legs does the purple monster have?,2,20,0.4221445322036743,0.673107385635376,1,0.16666666666666666,1,0.3333333333333333,1,0.2222222222222222
56,1,1,1,1,4,4,74,6,21,How many legs does the purple monster have?,Does the purple monster have two legs?,(legs p),(== (legs p) 2),How many legs does the purple monster have?,Does the purple monster have two legs?,6,2,0.9023199081420898,0.9023199081420898,0.5,1,0.5,1,0.5,1
56,1,1,1,1,4,4,86,7,12,Is the purple monster the only one with a square head?,What shape does the red head have?,(and (and (== (shape r) Circle) (== (shape b) Circle)) (== (shape p) Square)),(shape r),"Does the red monster have a circle head, the blue monster have a circle head, and the purple monster have a square head?",What shape is the red monster's head?,4,12,0.5657765865325928,0.7691590785980225,1,0.3333333333333333,1,0.2,1,0.25
56,1,1,1,1,4,4,23,8,21,Does the blue and red monster have the same head as the purple?,How many circle headed monsters are there?,(=== (map (lambda x0 (shape x0)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),Do all the monsters have the same head shape?,How many monsters have a circle head?,4,3,0.5179398059844971,0.7607579231262207,0.6,0.75,0.75,1,0.6666666666666666,0.8571428571428571
56,1,1,1,1,4,4,80,9,21,How many monsters have round heads?,Is the red monster the same as the purple monster with two legs and a square head?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(and (== (legs r) 2) (== (shape r) Square)),How many monsters have a circle head?,Does the red monster have two legs and a square head?,1,11,0.5780537128448486,0.6416802406311035,0.5,0.4,0.3333333333333333,0.25,0.42857142857142855,0.3333333333333333
56,1,1,1,1,4,4,29,10,12,How many monsters have circle heads?,How many monsters have square heads?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many monsters have a circle head?,How many monsters have a square head?,4,0,0.8381568789482117,0.8565942645072937,1,1,0.75,0.75,0.8888888888888888,0.8888888888888888
56,1,1,1,1,4,4,15,11,21,Does the red monster have three legs?,Do the blue and purple monsters have the same shape head as the red monster?,(== (legs r) 3),(=== (map (lambda x0 (shape x0)) (set b r p))),Does the red monster have three legs?,Do all the monsters have the same head shape?,1,10,0.6008732318878174,0.5317307710647583,0,0,0.3333333333333333,0.5,0.14285714285714285,0.25
56,1,1,1,1,4,4,55,12,12,How many monsters have circle heads?,Does the red monster have a square head and the purple monster a circle head?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(and (== (shape r) Square) (== (shape p) Circle)),How many monsters have a circle head?,Does the red monster have a square head and the purple monster have a circle head?,3,9,0.751230001449585,0.7654837965965271,0.6666666666666666,0.4,0.75,0.75,0.7142857142857143,0.5555555555555556
56,1,1,1,1,4,4,68,13,12,Does any of the monsters have a square head?,Are all the heads the same?,(any (map (lambda x0 (== (shape x0) Square)) (set b r p))),(=== (map (lambda x0 (shape x0)) (set b r p))),Do any of the monsters have a square head?,Do all the monsters have the same head shape?,3,3,0.5117130279541016,0.8512132167816162,0.75,0.6,1,0.75,0.8571428571428571,0.6666666666666666
56,1,1,1,1,4,4,39,14,21,How many monsters have square heads?,What head does the red thing have?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(shape r),How many monsters have a square head?,What shape is the red monster's head?,3,11,0.4464091360569,0.7074099779129028,1,0.2,1,0.25,1,0.2222222222222222
56,1,1,1,1,4,4,72,15,21,How many different shapes are the monsters heads?,How many monsters have a square head?,(setSize (unique (map (lambda x0 (shape x0)) (set b r p)))),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many different head shapes do the monsters have?,How many monsters have a square head?,3,4,0.8298446536064148,0.8566040992736816,0.6,0.6,0.75,1,0.6666666666666666,0.75
57,1,1,1,1,5,4,83,1,21,How many monsters have two legs?,Are the red and purple the same head shape?,(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),(== (shape r) (shape p)),How many monsters have two legs?,Is the red monster's head the same shape as the purple monster's head?,1,11,0.2602037191390991,0.4900911748409271,0.5,0.2,1,0.5,0.75,0.3333333333333333
57,1,1,1,1,5,4,70,2,12,Does the purple monster have a square head?,Is the purple monster one leg?,(== (shape p) Square),(== (legs p) 1),Does the purple monster have a square head?,Does the purple monster have one leg?,2,2,0.6627398729324341,0.7064086198806763,0.5,0.5,0.5,0.5,0.5,0.5
57,1,1,1,1,5,4,52,3,21,How many legs does the purple monster have?,Do the red and blue monster's have the same shape head as the purple monster?,(legs p),(=== (map (lambda x0 (shape x0)) (set b r p))),How many legs does the purple monster have?,Do all the monsters have the same head shape?,1,9,0.5989721417427063,0.46998822689056396,0,0,0.3333333333333333,1,0.14285714285714285,0.5
57,1,1,1,1,5,4,38,4,12,What kind of head does the purple monster have?,Do any of the monsters have two legs?,(shape p),(any (map (lambda x0 (== (legs x0) 2)) (set b r p))),What shape is the purple monster's head?,Do any of the monsters have two legs?,1,11,0.5177668929100037,0.5296922922134399,0,0,0.25,1,0.1111111111111111,0.5
57,1,1,1,1,5,4,17,5,21,How many legs in total do all three monsters have combined?,Do the red monster and blue monster have the same shape of heads?,(++ (map (lambda x0 (legs x0)) (set b r p))),(== (shape r) (shape b)),How many legs do all the monsters have combined together?,Is the red monster's head the same shape as the blue monster's head?,2,9,0.5279790163040161,0.4764389991760254,0,0,1,0.6666666666666666,0.5,0.2857142857142857
57,1,1,1,1,5,4,8,6,21,How many legs does the blue monster have?,How many monsters have a square head?,(legs b),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many legs does the blue monster have?,How many monsters have a square head?,1,11,0.6293059587478638,0.6293059587478638,0,0,0.25,1,0.1111111111111111,0.5
57,1,1,1,1,5,4,63,7,21,How many square heads are there?,Does the purple monster have three legs?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(== (legs p) 3),How many monsters have a square head?,Does the purple monster have three legs?,2,11,0.3164712190628052,0.5735365152359009,0.5,0.2,0.5,0.25,0.5,0.2222222222222222
57,1,1,1,1,5,4,99,8,12,How many legs does the red monster have?,Does the red monster have the same number of legs as the blue monster?,(legs r),(== (legs r) (legs b)),How many legs does the red monster have?,Does the red monster have the same number of legs as the blue monster?,5,3,0.8692526817321777,0.8692526817321777,0.5,1,0.5,1,0.5,1
57,1,1,1,1,5,4,3,9,21,Do all of the monsters have circle heads?,What shape is the blue monsters head?,(all (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(shape b),Do all the monsters have a circle head?,What shape is the blue monster's head?,4,11,0.705589234828949,0.6913741827011108,1,0.2,1,0.25,1,0.2222222222222222
57,1,1,1,1,5,4,15,10,21,Does the red monster have three legs?,Do the blue and purple monsters have the same shape head as the red monster?,(== (legs r) 3),(=== (map (lambda x0 (shape x0)) (set b r p))),Does the red monster have three legs?,Do all the monsters have the same head shape?,1,10,0.6008732318878174,0.5317307710647583,0,0,0.3333333333333333,0.5,0.14285714285714285,0.25
57,1,1,1,1,5,4,94,11,12,How many legs does the purple monster have?,How many monsters have square heads?,(legs p),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many legs does the purple monster have?,How many monsters have a square head?,1,11,0.6075185537338257,0.6266854405403137,0,0,0.25,1,0.1111111111111111,0.5
57,1,1,1,1,5,4,45,12,21,How many monsters have a plural amount of legs?,Does the red monster have a circle head?,(++ (map (lambda x0 (> (legs x0) 1)) (set b r p))),(== (shape r) Circle),How many monsters have more than one leg?,Does the red monster have a circle head?,1,12,0.46755433082580566,0.48772740364074707,0,0,0.5,0.25,0.25,0.1111111111111111
57,1,1,1,1,5,4,71,13,21,Are the purple and blue monsters head the same shape?,Is the blue monsters head the same shape as the purple monster's head?,(== (shape p) (shape b)),(== (shape b) (shape p)),Is the purple monster's head the same shape as the blue monster's head?,Is the blue monster's head the same shape as the purple monster's head?,6,0,0.9692419767379761,0.9957899451255798,1,1,1,1,1,1
57,1,1,1,1,5,4,29,14,21,How many monsters have circle heads?,How many monsters have square heads?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),How many monsters have a circle head?,How many monsters have a square head?,5,0,0.8381568789482117,0.8565942645072937,1,1,0.75,0.75,0.8888888888888888,0.8888888888888888
57,1,1,1,1,5,4,51,15,12,What is the shape of the red monster's head?,Does the purple monster have the same legs and head as the red monster?,(shape r),(and (== (legs p) (legs r)) (== (shape p) (shape r))),What shape is the red monster's head?,Does the purple monster have the same number of legs and head shape as the red monster?,3,9,0.732853889465332,0.7585862278938293,0.25,1,0.5,1,0.3333333333333333,1
58,1,1,1,1,3,5,31,1,21,How many monsters have a square head?,What kind of head does the purple monster have?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(shape p),How many monsters have a square head?,What shape is the purple monster's head?,3,11,0.6901223659515381,0.7084317803382874,1,0.2,1,0.25,1,0.2222222222222222
58,1,1,1,1,3,5,20,2,12,How many monsters have circle heads?,How many of the monsters have two legs?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (legs x0) 2)) (set b r p))),How many monsters have a circle head?,How many monsters have two legs?,1,2,0.6638901829719543,0.7016270160675049,0.8,0.8,0.75,0.75,0.7777777777777778,0.7777777777777778
58,1,1,1,1,3,5,39,3,21,How many monsters have square heads?,What head does the red thing have?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(shape r),How many monsters have a square head?,What shape is the red monster's head?,2,11,0.4464091360569,0.7074099779129028,1,0.2,1,0.25,1,0.2222222222222222
58,1,1,1,1,3,5,28,4,21,How many legs does the purple monster have?,Does the blue monster have a circle head?,(legs p),(== (shape b) Circle),How many legs does the purple monster have?,Does the blue monster have a circle head?,1,3,0.5574324131011963,0.5574324131011963,0,0,0,0,0,0
58,1,1,1,1,3,5,60,5,21,Does any of them have two legs?,How many legs does the purple monster have?,(any (map (lambda x0 (== (legs x0) 2)) (set b r p))),(legs p),Do any of the monsters have two legs?,How many legs does the purple monster have?,4,11,0.571934700012207,0.7515751123428345,1,0.2,1,0.25,1,0.2222222222222222
58,1,1,1,1,3,5,16,6,21,How many monsters have square heads?,Do all the monsters have the same amount of legs?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(=== (map (lambda x0 (legs x0)) (set b r p))),How many monsters have a square head?,Do all the monsters have the same number of legs?,1,4,0.6257220506668091,0.6630567908287048,0.5,0.4,1,0.75,0.7142857142857143,0.5555555555555556
58,1,1,1,1,3,5,91,7,12,Do all the monsters have the same shape head?,Is the red one circle?,(=== (map (lambda x0 (shape x0)) (set b r p))),(== (shape r) Circle),Do all the monsters have the same head shape?,Does the red monster have a circle head?,1,9,0.328628808259964,0.7066839933395386,0.5,0.25,0.5,0.3333333333333333,0.5,0.2857142857142857
58,1,1,1,1,3,5,42,8,12,What is the shape of the red monster's head?,Does the purple monster have two feet?,(shape r),(== (legs p) 2),What shape is the red monster's head?,Does the purple monster have two legs?,1,3,0.5274088382720947,0.5775747895240784,0,0,0,0,0,0
58,1,1,1,1,3,5,36,9,12,Do they both have circle heads?,Do all the monsters have a circle head?,(and (== (shape b) Circle) (== (shape r) Circle)),(all (map (lambda x0 (== (shape x0) Circle)) (set b r p))),Do the blue monster and the red monster both have a circle head?,Do all the monsters have a circle head?,6,9,0.7403696179389954,0.8517022132873535,0.4,0.6666666666666666,0.75,1,0.5555555555555556,0.8333333333333334
58,1,1,1,1,3,5,63,10,21,How many square heads are there?,Does the purple monster have three legs?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(== (legs p) 3),How many monsters have a square head?,Does the purple monster have three legs?,1,11,0.3164712190628052,0.5735365152359009,0.5,0.2,0.5,0.25,0.5,0.2222222222222222
58,1,1,1,1,3,5,55,11,21,How many monsters have circle heads?,Does the red monster have a square head and the purple monster a circle head?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(and (== (shape r) Square) (== (shape p) Circle)),How many monsters have a circle head?,Does the red monster have a square head and the purple monster have a circle head?,4,9,0.751230001449585,0.7654837965965271,0.6666666666666666,0.4,0.75,0.75,0.7142857142857143,0.5555555555555556
58,1,1,1,1,3,5,45,12,21,How many monsters have a plural amount of legs?,Does the red monster have a circle head?,(++ (map (lambda x0 (> (legs x0) 1)) (set b r p))),(== (shape r) Circle),How many monsters have more than one leg?,Does the red monster have a circle head?,1,12,0.46755433082580566,0.48772740364074707,0,0,0.5,0.25,0.25,0.1111111111111111
58,1,1,1,1,3,5,51,13,12,What is the shape of the red monster's head?,Does the purple monster have the same legs and head as the red monster?,(shape r),(and (== (legs p) (legs r)) (== (shape p) (shape r))),What shape is the red monster's head?,Does the purple monster have the same number of legs and head shape as the red monster?,1,9,0.732853889465332,0.7585862278938293,0.25,1,0.5,1,0.3333333333333333,1
58,1,1,1,1,3,5,89,14,21,How many legs does the red monster have?,What shape head does the purple monster have?,(legs r),(shape p),How many legs does the red monster have?,What shape is the purple monster's head?,1,1,0.6033034920692444,0.5962030291557312,0,0,0,0,0,0
58,1,1,1,1,3,5,77,15,21,Does the purple monster have two legs?,Do any of them have two legs?,(== (legs p) 2),(any (map (lambda x0 (== (legs x0) 2)) (set b r p))),Does the purple monster have two legs?,Do any of the monsters have two legs?,5,9,0.6913858652114868,0.8354341983795166,0.4,1,0.5,1,0.4444444444444444,1
59,1,1,1,1,3,4,59,1,21,What shape is the red monster's head?,Do the red and blue monsters have the same head shape as the purple monster?,(shape r),(=== (map (lambda x0 (shape x0)) (set b r p))),What shape is the red monster's head?,Do all the monsters have the same head shape?,3,9,0.7674791216850281,0.711654543876648,0.25,1,0.3333333333333333,1,0.2857142857142857,1
59,1,1,1,1,3,4,42,2,12,What is the shape of the red monster's head?,Does the purple monster have two feet?,(shape r),(== (legs p) 2),What shape is the red monster's head?,Does the purple monster have two legs?,1,3,0.5274088382720947,0.5775747895240784,0,0,0,0,0,0
59,1,1,1,1,3,4,10,3,12,Does the purple monster have a square head?,Do any two adjacent monsters have the same head shape or leg count?,(== (shape p) Square),(or (or (== (legs r) (legs p)) (== (shape r) (shape p))) (or (== (legs p) (legs b)) (== (shape p) (shape b)))),Does the purple monster have a square head?,Does either the red monster or blue monster have the same number of legs or head shape as the purple monster?,2,20,0.6284459829330444,0.770382285118103,0.5,1,0.3333333333333333,0.5,0.42857142857142855,0.75
59,1,1,1,1,3,4,57,4,12,Does the purple monster have three legs?,How many monsters have square heads?,(== (legs p) 3),(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),Does the purple monster have three legs?,How many monsters have a square head?,1,11,0.552259087562561,0.5735365152359009,0.2,0.5,0.25,0.5,0.2222222222222222,0.5
59,1,1,1,1,3,4,13,5,21,How many legs does the blue monster have?,What are the shapes of the red monsters head?,(legs b),(shape r),How many legs does the blue monster have?,What shape is the red monster's head?,1,1,0.5348821878433228,0.5853571891784668,0,0,0,0,0,0
