id,trial,AgeGroup,age_yr,age_mo,n_attempts_color,n_attempts_head,n_attempts_legs,trial_index,hint_a,hint_b,hint_c,r_shape,r_legs,b_shape,b_legs,p_shape,p_legs,question,question_program,question_abstracted_idealized,EIG,entropy,notes,question_standard
1052,2,Kids,6,72,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,the blue monster's leg has one leg and the purple monster has two legs and the red one has two legs,NA,NA,NA,3,invalid,NA
1052,3,Kids,6,72,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,the purple one has one leg but the other monsters we don't know which leg it has,NA,NA,NA,6.1699250014423175,invalid,NA
1052,4,Kids,6,72,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,Why does the blue monster have a circle head and the other monsters have a square?,NA,NA,NA,4.754887502163473,invalid,NA
1054,1,Kids,9,114,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,Do they all have the same face shape?,(=== (map (lambda x0 (shape x0)) (set b r p))),(=== (map (lambda x0 (shape x0)) (set b r p))),0.8112781244591328,3,NA,Do all the monsters have the same head shape?
1054,2,Kids,9,114,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Does the purple and the red have everything the same?,(and (== (legs p) (legs r)) (== (shape p) (shape r))),(and (== (legs c) (legs c)) (== (shape c) (shape c))),0.6500224216483543,2.584962500721156,NA,Does the purple monster have the same number of legs and head shape as the red monster?
1054,3,Kids,9,114,3,2,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,Do they all have the same amount of legs?,(=== (map (lambda x0 (legs x0)) (set b r p))),(=== (map (lambda x0 (legs x0)) (set b r p))),0.5032583347756459,5.75488750216347,NA,Do all the monsters have the same number of legs?
1054,4,Kids,9,114,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,Are the purple and the red monster's bodies the same?,NA,NA,NA,4.169925001442313,ambiguous,NA
1055,1,Kids,5,65,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,Is the answer for the purple monster's legs a three?,(== (legs p) 3),(== (legs c) n),0.9182958340544896,1.584962500721156,NA,Does the purple monster have three legs?
1055,2,Kids,5,65,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,is the blue monster and red monster and purple monster's heads are circle? And square?,NA,NA,NA,3,ambiguous,NA
1055,3,Kids,5,65,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,is the red monster's legs are three and the purple monster's face is circle and also the blue one?,(and (and (== (legs r) 3) (== (shape p) Circle)) (== (shape b) Circle)),(and (and (== (legs c) n) (== (shape c) s)) (== (shape c) s)),0.4138168503036336,3.584962500721156,NA,"Does the red monster have three legs, the purple monster have a circle head, and the blue monster have a circle head?"
1055,4,Kids,5,65,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,Is the blue one's legs one and the purple legs own is two?,(and (== (legs b) 1) (== (legs p) 2)),(and (== (legs c) n) (== (legs c) n)),0.5032583347756454,3.169925001442312,NA,Does the blue monster have one leg and the purple monster have two legs?
1057,1,Kids,7,91,3,2,4,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,How many monsters have three legs?,(++ (map (lambda x0 (== (legs x0) 3)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),1.6982458350160305,6.754887502163456,NA,How many monsters have three legs?
1057,2,Kids,7,91,3,2,4,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,How what are the monsters head?,NA,NA,NA,4.584962500721156,invalid,NA
1057,3,Kids,7,91,3,2,4,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Is the red monster's head the same as the blue monster's head?,(== (shape r) (shape b)),(== (shape c) (shape c)),1,2.584962500721156,NA,Is the red monster's head the same shape as the blue monster's head?
1057,4,Kids,7,91,3,2,4,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,What is the feet of the monsters?,NA,NA,NA,4.169925001442313,invalid,NA
1058,1,Kids,10,127,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,How many legs does the blue one have?,(legs b),(legs c),1.584962500721156,6.1699250014423175,NA,How many legs does the blue monster have?
1058,2,Kids,10,127,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,How many monsters have circle heads?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.811278124459133,4.584962500721156,NA,How many monsters have a circle head?
1058,3,Kids,10,127,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,How many legs do the monsters have?,NA,NA,NA,5.169925001442311,ambiguous,NA
1058,4,Kids,10,127,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,How many legs do the monsters have?,NA,NA,NA,3.169925001442312,ambiguous,NA
1059,1,Kids,7,95,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,Does the blue and purple leg are they the same and is the blue three legs?,(and (== (legs b) (legs p)) (== (legs b) 3)),(and (== (legs c) (legs c)) (== (legs c) n)),0.5032583347756454,3.169925001442312,NA,"Does the blue monster have the same number of legs as the purple monster, and is that number three?"
1059,2,Kids,7,95,3,2,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,NA,NA,NA,NA,5.75488750216347,skipped,NA
1059,3,Kids,7,95,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,Does the blue monster have three legs?,(== (legs b) 3),(== (legs c) n),0.9182958340544899,6.1699250014423175,NA,Does the blue monster have three legs?
1059,4,Kids,7,95,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Hi um purple leg,NA,NA,NA,3.584962500721156,invalid,NA
1060,1,Kids,6,81,3,3,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,What amount of legs does the purple one have?,(legs p),(legs c),1.584962500721156,4.754887502163473,NA,How many legs does the purple monster have?
1060,2,Kids,6,81,3,3,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,What shape is the purple one's head?,(shape p),(shape c),0.9999999999999999,6.1699250014423175,NA,What shape is the purple monster's head?
1060,3,Kids,6,81,3,3,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,What amount of legs does the red one have?,(legs r),(legs c),1.584962500721156,3.584962500721156,NA,How many legs does the red monster have?
1060,4,Kids,6,81,3,3,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,What is the amount of legs that the purple and blue one have?,NA,NA,NA,3.169925001442312,ambiguous,NA
1061,1,Kids,9,111,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,How many legs does the purple monster have?,(legs p),(legs c),1.584962500721156,1.584962500721156,NA,How many legs does the purple monster have?
1061,2,Kids,9,111,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,NA,NA,NA,NA,4.169925001442313,skipped,NA
1061,3,Kids,9,111,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,How many legs do the purple red and blue monsters have all together?,(++ (map (lambda x0 (legs x0)) (set b r p))),(++ (map (lambda x0 (legs x0)) (set b r p))),2.5259686330010975,4.754887502163473,NA,How many legs do all the monsters have combined together?
1061,4,Kids,9,111,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,What do the purple blue and red monsters do?,NA,NA,NA,6.1699250014423175,invalid,NA
1062,1,Kids,7,84,4,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,How many monsters have circle heads?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1,2.584962500721156,NA,How many monsters have a circle head?
1062,2,Kids,7,84,4,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,How many monsters have three feet?,(++ (map (lambda x0 (== (legs x0) 3)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),1.6982458350160305,6.754887502163456,NA,How many monsters have three legs?
1062,3,Kids,7,84,4,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,How many monsters have one foot?,(++ (map (lambda x0 (== (legs x0) 1)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),1.3921472236645345,5.169925001442311,NA,How many monsters have one leg?
1062,4,Kids,7,84,4,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,How many monsters have three feet?,(++ (map (lambda x0 (== (legs x0) 3)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),1.3921472236645345,3.169925001442312,NA,How many monsters have three legs?
1064,1,Kids,6,78,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,Is the blue monster's head the same as the purple monster's head?,(== (shape b) (shape p)),(== (shape c) (shape c)),1,3,NA,Is the blue monster's head the same shape as the purple monster's head?
1064,2,Kids,6,78,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,Is the blue monster's legs the same amount as the purple's legs?,(== (legs b) (legs p)),(== (legs c) (legs c)),0.9182958340544896,3.169925001442312,NA,Does the blue monster have the same number of legs as the purple monster?
1064,3,Kids,6,78,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,Is the purple monster's head the same shape as the blue's head?,(== (shape p) (shape b)),(== (shape c) (shape c)),1,2,NA,Is the purple monster's head the same shape as the blue monster's head?
1064,4,Kids,6,78,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Is the purple's head the same shape as the red's?,(== (shape p) (shape r)),(== (shape c) (shape c)),1,3.584962500721156,NA,Is the purple monster's head the same shape as the red monster's head?
1065,1,Kids,7,91,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,NA,NA,NA,NA,4.584962500721156,skipped,NA
1065,2,Kids,7,91,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,three legs,NA,NA,NA,2.584962500721156,invalid,NA
1065,3,Kids,7,91,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,NA,NA,NA,NA,6.1699250014423175,skipped,NA
1065,4,Kids,7,91,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,NA,NA,NA,NA,3,skipped,NA
1066,1,Kids,8,102,4,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,Is the purple monsters head circled?,(== (shape p) Circle),(== (shape c) s),0.9999999999999999,4.169925001442313,NA,Does the purple monster have a circle head?
1066,2,Kids,8,102,4,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,How many legs does the red monster have?,(legs r),(legs c),1.584962500721156,2.584962500721156,NA,How many legs does the red monster have?
1066,3,Kids,8,102,4,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,How many legs does the blue monster have?,(legs b),(legs c),1.584962500721156,3.169925001442312,NA,How many legs does the blue monster have?
1066,4,Kids,8,102,4,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,What kind of head does the purple monster have?,(shape p),(shape c),1,3.584962500721156,NA,What shape is the purple monster's head?
1067,1,Kids,7,85,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Does the purple monster have two legs?,(== (legs p) 2),(== (legs c) n),0.9182958340544893,5.169925001442311,NA,Does the purple monster have two legs?
1067,2,Kids,7,85,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,Does the purple monster have two legs?,(== (legs p) 2),(== (legs c) n),0.9182958340544896,1.584962500721156,NA,Does the purple monster have two legs?
1067,3,Kids,7,85,3,2,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,Does the blue monster have a circle head?,(== (shape b) Circle),(== (shape c) s),0.9999999999999994,5.75488750216347,NA,Does the blue monster have a circle head?
1067,4,Kids,7,85,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,Does the purple monster have a square head?,(== (shape p) Square),(== (shape c) s),0.9999999999999999,6.1699250014423175,NA,Does the purple monster have a square head?
1068,1,Kids,8,100,4,2,4,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,What the shape of the red monster's head?,(shape r),(shape c),1,1,NA,What shape is the red monster's head?
1068,2,Kids,8,100,4,2,4,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,Which what is the shape of the red and blue monster's head,NA,NA,NA,2,invalid,NA
1068,3,Kids,8,100,4,2,4,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,What is where are the number of legs for the blue and purple monster,NA,NA,NA,3.169925001442312,invalid,NA
1068,4,Kids,8,100,4,2,4,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,How many legs do the green do the red and purple monster and what's the shape of the face of the head with the blue monster and how many leg did the blue monster have,NA,NA,NA,5.75488750216347,invalid,NA
1070,1,Kids,7,93,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,Does the blue monster have a square head?,(== (shape b) Square),(== (shape c) s),1,3,NA,Does the blue monster have a square head?
1070,2,Kids,7,93,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Does the blue monster have three legs and a square head?,(and (== (legs b) 3) (== (shape b) Square)),(and (== (legs c) n) (== (shape c) s)),0.6500224216483539,5.169925001442311,NA,Does the blue monster have three legs and a square head?
1070,3,Kids,7,93,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Does the blue and purple one have are they the same?,(== (shape p) (shape b)),(== (shape c) (shape c)),1,3.584962500721156,NA,Is the purple monster's head the same shape as the blue monster's head?
1070,4,Kids,7,93,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,Does the purple monster have three legs?,(== (legs p) 3),(== (legs c) n),0.9182958340544897,6.754887502163456,NA,Does the purple monster have three legs?
1072,1,Kids,6,74,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,How it have two legs? How many legs it have?,NA,NA,NA,1.584962500721156,ambiguous,NA
1072,2,Kids,6,74,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,How many legs the red monster has?,(legs r),(legs c),1.584962500721156,6.754887502163456,NA,How many legs does the red monster have?
1072,3,Kids,6,74,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,What shape is the purple monster's head?,(shape p),(shape c),0.9999999999999999,6.1699250014423175,NA,What shape is the purple monster's head?
1072,4,Kids,6,74,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,How many feet the blue monster have?,(legs b),(legs c),1.584962500721156,3.169925001442312,NA,How many legs does the blue monster have?
1073,1,Kids,9,109,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,How many legs are there in total?,(++ (map (lambda x0 (legs x0)) (set b r p))),(++ (map (lambda x0 (legs x0)) (set b r p))),2.5259686330010953,6.754887502163456,NA,How many legs do all the monsters have combined together?
1073,2,Kids,9,109,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,How many monsters have square heads?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.811278124459133,6.1699250014423175,NA,How many monsters have a square head?
1073,3,Kids,9,109,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,How many legs are there in total?,(++ (map (lambda x0 (legs x0)) (set b r p))),(++ (map (lambda x0 (legs x0)) (set b r p))),1.584962500721156,2.584962500721156,NA,How many legs do all the monsters have combined together?
1073,4,Kids,9,109,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,How many monsters have square heads?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1,1,NA,How many monsters have a square head?
1074,1,Kids,5,69,4,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,Does it have one leg?,NA,NA,NA,6.754887502163456,ambiguous,NA
1074,2,Kids,5,69,4,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Does the red head is it a circle?,(== (shape r) Circle),(== (shape c) s),1,2.584962500721156,NA,Does the red monster have a circle head?
1074,3,Kids,5,69,4,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,Does the blue monster have three legs?,(== (legs b) 3),(== (legs c) n),0.9182958340544896,3.169925001442312,NA,Does the blue monster have three legs?
1074,4,Kids,5,69,4,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,Does the the purple one have have a square head?,(== (shape p) Square),(== (shape c) s),1,3,NA,Does the purple monster have a square head?
1075,1,Kids,6,75,3,2,4,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,What shape is the blue monster's head?,(shape b),(shape c),0.9999999999999997,5.169925001442311,NA,What shape is the blue monster's head?
1075,2,Kids,6,75,3,2,4,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,NA,NA,NA,NA,2,skipped,NA
1075,3,Kids,6,75,3,2,4,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,How many legs does the blue monster have?,(legs b),(legs c),1.584962500721156,3.169925001442312,NA,How many legs does the blue monster have?
1075,4,Kids,6,75,3,2,4,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,How many legs does the purple monster have?,(legs p),(legs c),1.584962500721156,1.584962500721156,NA,How many legs does the purple monster have?
1076,1,Kids,5,67,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Does the purple monster have square head or circle head?,(shape p),(shape c),1,3.584962500721156,NA,What shape is the purple monster's head?
1076,2,Kids,5,67,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,Does the blue monster have one leg two legs or three legs?,(legs b),(legs c),1.584962500721156,4.754887502163473,NA,How many legs does the blue monster have?
1076,3,Kids,5,67,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,Does does the purple monster have have square head or a circle head? Does the blue monster have square head or blue circle or one leg or two legs or three legs? The red head what is the red head square or circle? How many legs are there? How many legs the monster have do they have one do they have 2 and they have three?,NA,NA,NA,6.1699250014423175,invalid,NA
1076,4,Kids,5,67,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,Does it have a square head or a circle head?,NA,NA,NA,2,ambiguous,NA
1079,1,Kids,10,122,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,How many legs does the purple monster have?,(legs p),(legs c),1.584962500721156,1.584962500721156,NA,How many legs does the purple monster have?
1079,2,Kids,10,122,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,What shape are the red and blue monsters heads?,NA,NA,NA,2,invalid,NA
1079,3,Kids,10,122,3,2,3,13,r_0_3,p_sq_0,b_0_0,-1,3,-1,-1,1,-1,Do all of the monsters have the same amount of legs and the same shape head?,(and (=== (map (lambda x0 (legs x0)) (set b r p))) (=== (map (lambda x0 (shape x0)) (set b r p)))),(and (=== (map (lambda x0 (legs x0)) (set b r p))) (=== (map (lambda x0 (shape x0)) (set b r p)))),0.18312206830137207,5.169925001442311,NA,Do all the monsters have the same number of legs and the same head shape?
1079,4,Kids,10,122,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Do all of the monsters have different number of a different number of legs and the same shape head?,(and (== (setSize (unique (map (lambda x0 (legs x0)) (set b r p)))) 3) (=== (map (lambda x0 (shape x0)) (set b r p)))),(and (== (setSize (unique (map (lambda x0 (legs x0)) (set b r p)))) n) (=== (map (lambda x0 (shape x0)) (set b r p)))),0.4138168503036325,4.584962500721156,NA,Do all the monsters have a different number of legs and the same head shape?
1080,1,Kids,5,70,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,What shape is the blue monster's head?,(shape b),(shape c),0.9999999999999999,6.1699250014423175,NA,What shape is the blue monster's head?
1080,2,Kids,5,70,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,What color is the purple monsters head?,NA,NA,NA,3,invalid,NA
1080,3,Kids,5,70,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,Does the purple one have one leg?,(== (legs p) 1),(== (legs c) n),0.9182958340544896,1.584962500721156,NA,Does the purple monster have one leg?
1080,4,Kids,5,70,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Does the one monster have three legs?,(== (legs r) 3),(== (legs c) n),0.9182958340544896,2.584962500721156,NA,Does the red monster have three legs?
1082,1,Kids,7,87,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,How many monsters have square heads?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.5,3.584962500721156,NA,How many monsters have a square head?
1082,2,Kids,7,87,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,How many monsters have square heads?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1,1,NA,How many monsters have a square head?
1082,3,Kids,7,87,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,What shape is the red monster's head?,(shape r),(shape c),1,2.584962500721156,NA,What shape is the red monster's head?
1082,4,Kids,7,87,3,2,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,How many legs does the purple monster have?,(legs p),(legs c),1.584962500721156,1.584962500721156,NA,How many legs does the purple monster have?
1083,1,Kids,5,66,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,How many legs does it have?,NA,NA,NA,4.754887502163473,ambiguous,NA
1083,2,Kids,5,66,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,What's the shape of its head?,NA,NA,NA,4.584962500721156,ambiguous,NA
1083,3,Kids,5,66,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,How many legs does it have?,NA,NA,NA,6.1699250014423175,ambiguous,NA
1083,4,Kids,5,66,3,2,3,5,p_cir_0,b_0_0,r_0_0,-1,-1,-1,-1,2,-1,NA,NA,NA,NA,6.754887502163456,skipped,NA
1086,1,Kids,9,114,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,How many monsters have a circle face?,(++ (map (lambda x0 (== (shape x0) Circle)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.811278124459133,4.584962500721156,NA,How many monsters have a circle head?
1086,2,Kids,9,114,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,How many monsters have more than two legs?,(++ (map (lambda x0 (== (legs x0) 3)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),-0,2,NA,How many monsters have three legs?
1086,3,Kids,9,114,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,How many have square heads?,(++ (map (lambda x0 (== (shape x0) Square)) (set b r p))),(++ (map (lambda x0 (== (shape x0) s)) (set b r p))),1.5,3.584962500721156,NA,How many monsters have a square head?
1086,4,Kids,9,114,3,2,3,11,r_sq_1,b_sq_0,p_cir_0,1,1,1,-1,2,-1,How many have one leg?,(++ (map (lambda x0 (== (legs x0) 1)) (set b r p))),(++ (map (lambda x0 (== (legs x0) n)) (set b r p))),1.3921472236645345,3.169925001442312,NA,How many monsters have one leg?
1087,1,Kids,8,104,3,2,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,Is the blue monster's head a circle?,(== (shape b) Circle),(== (shape c) s),0.9999999999999994,5.75488750216347,NA,Does the blue monster have a circle head?
1087,2,Kids,8,104,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Which head is the red person's head?,(shape r),(shape c),1,2.584962500721156,NA,What shape is the red monster's head?
1087,3,Kids,8,104,3,2,3,7,p_0_1,b_0_0,r_0_0,-1,-1,-1,-1,-1,1,What head does the red thing have?,(shape r),(shape c),0.9999999999999999,6.1699250014423175,NA,What shape is the red monster's head?
1087,4,Kids,8,104,3,2,3,8,p_sq_0,r_sq_0,b_cir_0,1,-1,2,-1,1,-1,How many legs does the blue one?,(legs b),(legs c),1.584962500721156,4.754887502163473,NA,How many legs does the blue monster have?
1088,1,Kids,5,64,3,2,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,Is the blue monster's head a square?,(== (shape b) Square),(== (shape c) s),1,3.584962500721156,NA,Does the blue monster have a square head?
1088,2,Kids,5,64,3,2,3,10,p_sq_2,b_cir_1,r_0_0,-1,-1,2,1,1,2,Is the red monster's head a square?,(== (shape r) Square),(== (shape c) s),1,2.584962500721156,NA,Does the red monster have a square head?
1088,3,Kids,5,64,3,2,3,12,r_0_1,p_0_3,b_0_0,-1,1,-1,-1,-1,3,Is the purple monsters head a circle?,(== (shape p) Circle),(== (shape c) s),0.9999999999999998,4.584962500721156,NA,Does the purple monster have a circle head?
1088,4,Kids,5,64,3,2,3,14,p_cir_1,b_sq_2,r_0_3,-1,3,1,2,2,1,Is the red monsters head a square?,(== (shape r) Square),(== (shape c) s),1,1,NA,Does the red monster have a square head?
1089,1,Kids,7,90,3,2,3,9,b_sq_3,r_cir_0,p_0_0,2,-1,1,3,-1,-1,How many legs does the red monster have?,(legs r),(legs c),1.584962500721156,4.169925001442313,NA,How many legs does the red monster have?
1089,2,Kids,7,90,3,2,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,How many legs does the purple monster have?,(legs p),(legs c),1.584962500721156,5.75488750216347,NA,How many legs does the purple monster have?
1089,3,Kids,7,90,3,2,3,2,p_sq_2,r_0_3,b_0_2,-1,3,-1,2,1,2,What shape is the blue monster's head?,(shape b),(shape c),1,2,NA,What shape is the blue monster's head?
1089,4,Kids,7,90,3,2,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,What shape head does the purple monster have?,(shape p),(shape c),1,3,NA,What shape is the purple monster's head?
1090,1,Kids,6,77,3,4,3,3,r_sq_0,p_0_2,b_0_2,1,-1,-1,2,-1,2,What head does the purple monster have?,(shape p),(shape c),1,3.584962500721156,NA,What shape is the purple monster's head?
1090,2,Kids,6,77,3,4,3,1,b_sq_3,r_sq_3,p_sq_0,1,3,1,3,1,-1,How many legs does a purple monster have?,(legs p),(legs c),1.584962500721156,1.584962500721156,NA,How many legs does the purple monster have?
1090,3,Kids,6,77,3,4,3,4,r_cir_0,p_cir_0,b_0_0,2,-1,-1,-1,2,-1,What head does a blue monster have?,(shape b),(shape c),0.9999999999999994,5.75488750216347,NA,What shape is the blue monster's head?
1090,4,Kids,6,77,3,4,3,6,b_0_1,r_0_2,p_0_2,-1,2,-1,1,-1,2,What head does a red monster have?,(shape r),(shape c),1,3,NA,What shape is the red monster's head?
